Note: individual training accuracies are incorrect, but
the averages are fine.
year,test: train acc, test acc
2001 test 19: 0.6296509984549653, 0.6558198
2001 test 20: 0.6279685738565254, 0.64580727
2001 test 21: 0.6251390293352446, 0.6445557
2001 test 22: 0.6304415401248483, 0.6420526
2001 test 23: 0.661509268601263, 0.60826033
2001 test 24: 0.6309879235223924, 0.6307885
2001 test 25: 0.6295940449906604, 0.6520651
2001 test 26: 0.6246801705725575, 0.64705884
2001 test 27: 0.6253968768371957, 0.6445557
2001 test 28: 0.636526517001201, 0.64705884
2001 test 29: 0.6319994594813214, 0.6545682
2001 test 30: 0.6384065935204041, 0.6445557
2001 test 31: 0.6286191159675133, 0.63829786
2001 test 32: 0.6221411490022614, 0.64956194
2001 test 33: 0.6279356030325344, 0.63954943
2001 test 34: 0.624018752231765, 0.6445557
2001 test 35: 0.6535023249480617, 0.6157697
2001 test 36: 0.6463790704007815, 0.6332916
2001 test 37: 0.6276355308570313, 0.6508135
2001 test 38: 0.6239794716845093, 0.63704634
2001 test 39: 0.6464904398891669, 0.62578225
2001 test 40: 0.6258708149828809, 0.6345432
2001 test 41: 0.6253321466009332, 0.6420526
2001 test 42: 0.6230029723512589, 0.6508135
2001 test 43: 0.6320265523800265, 0.63954943
2001 test 44: 0.6317989106135016, 0.63829786
2001 test 45: 0.626414463404235, 0.6520651
2001 test 46: 0.6304582995554906, 0.64831036
2001 test 47: 0.623045024094877, 0.64831036
2001 test 48: 0.6236095543349341, 0.63579476
2001 test 49: 0.6258690217241776, 0.64580727
2001 averages 49: 0.6835162997245788, 0.6412515676021576
2003 test 0: 0.633073053787811, 0.6420526
2003 test 1: 0.6370347205721989, 0.640801
2003 test 2: 0.6577907805197006, 0.62578225
2003 test 3: 0.6314369949450407, 0.64705884
2003 test 4: 0.6354183461214037, 0.6245307
2003 test 5: 0.6341627670850637, 0.6295369
2003 test 6: 0.6431250438625657, 0.6220275
2003 test 7: 0.6345546053202639, 0.63829786
2003 test 8: 0.6432177757096007, 0.64580727
2003 test 9: 0.6214672276221019, 0.65832293
2003 test 10: 0.6314906998070071, 0.6533166
2003 test 11: 0.6304296897316307, 0.6445557
2003 test 12: 0.6341531430796553, 0.6332916
2003 test 13: 0.6490093830003122, 0.63829786
2003 test 14: 0.6607075180923648, 0.63579476
2003 test 15: 0.6305165035190884, 0.6307885
2003 test 16: 0.6311894409353839, 0.63704634
2003 test 17: 0.6474666341402578, 0.64705884
2003 test 18: 0.6329151564027102, 0.6520651
2003 test 19: 0.6304851877543893, 0.6445557
2003 test 20: 0.6400232160690058, 0.64705884
2003 test 21: 0.6368066071764623, 0.64956194
2003 test 22: 0.6343525326501891, 0.64705884
2003 test 23: 0.6523461656456111, 0.6245307
2003 test 24: 0.6333053198425059, 0.6445557
2003 test 25: 0.6237168505051184, 0.6520651
2003 test 26: 0.6345374718849291, 0.64831036
2003 test 27: 0.6420229227446458, 0.640801
2003 test 28: 0.6348885443010304, 0.6508135
2003 test 29: 0.630468686504082, 0.63204
2003 test 30: 0.6541599015960556, 0.612015
2003 test 31: 0.6368903993804926, 0.64580727
2003 test 32: 0.6392951055624533, 0.6433041
2003 test 33: 0.6256662325418376, 0.6533166
2003 test 34: 0.636663890022957, 0.64580727
2003 test 35: 0.6279095076350903, 0.6307885
2003 test 36: 0.6385440816158645, 0.63829786
2003 test 37: 0.6277856371681368, 0.6520651
2003 test 38: 0.6523386890695748, 0.62828535
2003 test 39: 0.6319965156114594, 0.6545682
2003 test 40: 0.6215019225234979, 0.64580727
2003 test 41: 0.6350502548261414, 0.6433041
2003 test 42: 0.6280750436929797, 0.6420526
2003 test 43: 0.6227465273907993, 0.64705884
2003 test 44: 0.6501138412879689, 0.64831036
2003 test 45: 0.630056325574691, 0.63954943
2003 test 46: 0.6262319050309655, 0.6508135
2003 test 47: 0.6638036945645927, 0.6295369
2003 test 48: 0.6283520768828997, 0.64956194
2003 test 49: 0.6288242872305522, 0.64580727
2003 averages 49: 0.6892093312740326, 0.6414768481254578
2005 test 0: 0.6340329869252831, 0.64705884
2005 test 1: 0.6379717840872546, 0.6332916
2005 test 2: 0.6318942784834117, 0.64956194
2005 test 3: 0.6472048361614365, 0.63704634
2005 test 4: 0.6511284588779018, 0.6332916
2005 test 5: 0.6439767977402304, 0.63704634
2005 test 6: 0.657889629328374, 0.6232791
2005 test 7: 0.6474633740473338, 0.63579476
2005 test 8: 0.6372318308571999, 0.63704634
2005 test 9: 0.6373205389291309, 0.63954943
2005 test 10: 0.6426061916075302, 0.6445557
2005 test 11: 0.6383049657267608, 0.6245307
2005 test 12: 0.6451911158179013, 0.63829786
2005 test 13: 0.6379283552987033, 0.640801
2005 test 14: 0.6438241182792657, 0.640801
2005 test 15: 0.6397225368483568, 0.62578225
2005 test 16: 0.648738489776514, 0.640801
2005 test 17: 0.6574893586911047, 0.62703377
2005 test 18: 0.65474846590315, 0.6307885
2005 test 19: 0.6361160566062855, 0.6420526
2005 test 20: 0.6286221032959872, 0.6445557
2005 test 21: 0.6336469507737735, 0.64705884
2005 test 22: 0.6398155333448635, 0.6332916
2005 test 23: 0.6405699642326156, 0.6445557
2005 test 24: 0.6476395833393436, 0.63204
2005 test 25: 0.6375130613955747, 0.64831036
2005 test 26: 0.6257422237525296, 0.6508135
2005 test 27: 0.6631283694516882, 0.61702126
2005 test 28: 0.6337981359130972, 0.6307885
2005 test 29: 0.6352397522869262, 0.64705884
2005 test 30: 0.6382983735318439, 0.63829786
2005 test 31: 0.6343802478448843, 0.640801
2005 test 32: 0.6378194666112096, 0.6433041
2005 test 33: 0.6463426131363469, 0.64705884
2005 test 34: 0.6321681179176172, 0.6533166
2005 test 35: 0.6356450641138458, 0.63829786
2005 test 36: 0.6366535768714805, 0.64956194
2005 test 37: 0.6502084961587631, 0.6220275
2005 test 38: 0.6420693054016637, 0.63829786
2005 test 39: 0.6513434642009689, 0.6345432
2005 test 40: 0.6376977330574927, 0.6508135
2005 test 41: 0.6336367500197604, 0.63204
2005 test 42: 0.6503586184900156, 0.62703377
2005 test 43: 0.6420176160872654, 0.63579476
2005 test 44: 0.6354448604158526, 0.63829786
2005 test 45: 0.6378772907630448, 0.6345432
2005 test 46: 0.6436231844686671, 0.63579476
2005 test 47: 0.6403119991788727, 0.6245307
2005 test 48: 0.6316607300150155, 0.64956194
2005 test 49: 0.6366128780050332, 0.63579476
2005 averages 49: 0.695312865972519, 0.6378723406791686
2007 test 0: 0.6390130924706688, 0.6420526
2007 test 1: 0.6442440338805784, 0.6295369
2007 test 2: 0.6312069258837959, 0.64956194
2007 test 3: 0.6470906843148051, 0.63579476
2007 test 4: 0.6407237160386744, 0.64956194
2007 test 5: 0.6505675708714206, 0.6332916
2007 test 6: 0.6357934955362982, 0.64831036
2007 test 7: 0.6287450058914917, 0.6520651
2007 test 8: 0.6379248913522059, 0.6420526
2007 test 9: 0.6536665030420572, 0.6157697
2007 test 10: 0.6312808354055329, 0.64705884
2007 test 11: 0.6352530905699476, 0.63579476
2007 test 12: 0.6323145795776712, 0.63829786
2007 test 13: 0.6331011323638269, 0.64705884
2007 test 14: 0.6310472581419017, 0.64831036
2007 test 15: 0.625189348915417, 0.6558198
2007 test 16: 0.6432033935107189, 0.6245307
2007 test 17: 0.6342183560114331, 0.6307885
2007 test 18: 0.6421905155707435, 0.640801
2007 test 19: 0.6401892053394652, 0.6420526
2007 test 20: 0.6629166865373993, 0.6232791
2007 test 21: 0.6324894583908764, 0.64956194
2007 test 22: 0.6668077657728902, 0.6057572
2007 test 23: 0.626801768935592, 0.64956194
2007 test 24: 0.6365249614570481, 0.63829786
2007 test 25: 0.6478372255948667, 0.6345432
2007 test 26: 0.6326603648417136, 0.6307885
2007 test 27: 0.6401737963685181, 0.63579476
2007 test 28: 0.6581735620053674, 0.62578225
2007 test 29: 0.6443306284773633, 0.6508135
2007 test 30: 0.6340501148799185, 0.6508135
2007 test 31: 0.6341589174940903, 0.6533166
2007 test 32: 0.626825825606143, 0.6508135
2007 test 33: 0.6364894651146944, 0.6295369
2007 test 34: 0.6759247595563214, 0.61076343
2007 test 35: 0.6387897482904161, 0.6420526
2007 test 36: 0.6361433433949276, 0.63954943
2007 test 37: 0.6332913770693563, 0.64956194
2007 test 38: 0.6326966787990327, 0.64580727
2007 test 39: 0.647076712098341, 0.6295369
2007 test 40: 0.6477133746682031, 0.6420526
2007 test 41: 0.6394032939093581, 0.62578225
2007 test 42: 0.6332388826469904, 0.64956194
2007 test 43: 0.6393518291963952, 0.64705884
2007 test 44: 0.6340425968128204, 0.6533166
2007 test 45: 0.6320590075100766, 0.6445557
2007 test 46: 0.6349358683934573, 0.62828535
2007 test 47: 0.6500840576922752, 0.62828535
2007 test 48: 0.6328204958344132, 0.6533166
2007 test 49: 0.6352543903419163, 0.6433041
2007 averages 49: 0.7003396451473236, 0.6393992495536804
2009 test 0: 0.6443838507720318, 0.63954943
2009 test 1: 0.6659421586059733, 0.6220275
2009 test 2: 0.637334973081592, 0.63829786
2009 test 3: 0.6392268323909506, 0.63704634
2009 test 4: 0.6580572133098213, 0.6132666
2009 test 5: 0.6445465506344698, 0.6345432
2009 test 6: 0.6955211202314447, 0.58322906
2009 test 7: 0.6557771046884889, 0.6157697
2009 test 8: 0.6393100019399828, 0.6420526
2009 test 9: 0.6536982976114646, 0.62578225
2009 test 10: 0.6555032989264318, 0.6295369
2009 test 11: 0.6462186209796852, 0.64831036
2009 test 12: 0.6350973991441712, 0.63704634
2009 test 13: 0.6521567138790786, 0.640801
2009 test 14: 0.6564409387751351, 0.6295369
2009 test 15: 0.6418599518661728, 0.63829786
2009 test 16: 0.6539242881885234, 0.6307885
2009 test 17: 0.680921120389606, 0.6032541
2009 test 18: 0.7015166516335348, 0.5882353
2009 test 19: 0.6403080512337079, 0.6433041
2009 test 20: 0.6365102808969154, 0.63954943
2009 test 21: 0.6569044075635855, 0.6295369
2009 test 22: 0.6287419202274763, 0.63829786
2009 test 23: 0.6622741803368355, 0.6195244
2009 test 24: 0.6503771166521146, 0.63704634
2009 test 25: 0.6325686773721207, 0.64831036
2009 test 26: 0.6600090667129831, 0.6295369
2009 test 27: 0.6485523171583015, 0.62828535
2009 test 28: 0.6470818222011994, 0.63704634
2009 test 29: 0.63717501886534, 0.6445557
2009 test 30: 0.6578307721894397, 0.63204
2009 test 31: 0.7136645787354741, 0.6020025
2009 test 32: 0.6709285493408597, 0.60826033
2009 test 33: 0.6616086310780466, 0.61451817
2009 test 34: 0.6377251571993132, 0.64831036
2009 test 35: 0.6535871694603461, 0.6245307
2009 test 36: 0.6487091981079686, 0.6345432
2009 test 37: 0.6592838986495857, 0.62828535
2009 test 38: 0.6871934150122992, 0.6032541
2009 test 39: 0.6413484265065014, 0.63579476
2009 test 40: 0.6467124618781038, 0.62828535
2009 test 41: 0.6408968879299259, 0.6307885
2009 test 42: 0.6374591098648399, 0.6420526
2009 test 43: 0.6445519144510446, 0.6232791
2009 test 44: 0.6392908520712162, 0.62703377
2009 test 45: 0.6534096149655434, 0.6332916
2009 test 46: 0.650460315112943, 0.63204
2009 test 47: 0.63842773496713, 0.63829786
2009 test 48: 0.6539105213012952, 0.62578225
2009 test 49: 0.649474353885024, 0.63704634
2009 averages 49: 0.6999999845027923, 0.6288360476493835
2011 test 0: 0.6751637240365912, 0.6032541
2011 test 1: 0.662200629878999, 0.612015
2011 test 2: 0.6372648359174946, 0.6332916
2011 test 3: 0.650126086116695, 0.6307885
2011 test 4: 0.6661995415143361, 0.61451817
2011 test 5: 0.6583824324397107, 0.6157697
2011 test 6: 0.6739681051794594, 0.5982478
2011 test 7: 0.6806781227829795, 0.6095119
2011 test 8: 0.6522117333722129, 0.62703377
2011 test 9: 0.6529223440501731, 0.6295369
2011 test 10: 0.6619354127644, 0.6245307
2011 test 11: 0.6797329015442367, 0.59699625
2011 test 12: 0.6411787182820008, 0.6508135
2011 test 13: 0.682708114809887, 0.6057572
2011 test 14: 0.6831821140475357, 0.59949934
2011 test 15: 0.6496457319207797, 0.63579476
2011 test 16: 0.6950779717732617, 0.58948684
2011 test 17: 0.6608566830356667, 0.6220275
2011 test 18: 0.6525297416735426, 0.63704634
2011 test 19: 0.7019542740478422, 0.59199
2011 test 20: 0.6533060692791571, 0.62828535
2011 test 21: 0.6471262377347606, 0.62828535
2011 test 22: 0.6462055486772624, 0.6345432
2011 test 23: 0.645822375513921, 0.6307885
2011 test 24: 0.6642785370443133, 0.62578225
2011 test 25: 0.6389170610981157, 0.63829786
2011 test 26: 0.6603945632172615, 0.62703377
2011 test 27: 0.6500180805840987, 0.62703377
2011 test 28: 0.6577778076088623, 0.6157697
2011 test 29: 0.6901509481760789, 0.5882353
2011 test 30: 0.637405891582202, 0.6295369
2011 test 31: 0.6676636381314902, 0.60826033
2011 test 32: 0.6577341856623771, 0.61827284
2011 test 33: 0.6388162293463236, 0.640801
2011 test 34: 0.6369339272482449, 0.6295369
2011 test 35: 0.6635498206628876, 0.6232791
2011 test 36: 0.6452227950758197, 0.620776
2011 test 37: 0.6696859811000219, 0.6132666
2011 test 38: 0.6431718113667825, 0.63704634
2011 test 39: 0.647521579938851, 0.6332916
2011 test 40: 0.6507602349501825, 0.62703377
2011 test 41: 0.6497509158047403, 0.6295369
2011 test 42: 0.6626627159413319, 0.6220275
2011 test 43: 0.6546493339794076, 0.620776
2011 test 44: 0.6524912595832826, 0.6245307
2011 test 45: 0.6717702205175153, 0.61827284
2011 test 46: 0.6521468611016814, 0.63579476
2011 test 47: 0.6541882845828396, 0.62703377
2011 test 48: 0.6471824784284091, 0.64831036
2011 test 49: 0.6536823108988128, 0.6245307
2011 averages 49: 0.7147388780117034, 0.6220775973796845
2013 test 0: 0.6655571455035699, 0.60700876
2013 test 1: 0.6633954226634977, 0.60450566
2013 test 2: 0.6519712582556939, 0.6007509
2013 test 3: 0.6618335092433254, 0.59574467
2013 test 4: 0.6784701736198647, 0.58322906
2013 test 5: 0.6649146288428199, 0.5932416
2013 test 6: 0.6795462292615553, 0.59199
2013 test 7: 0.700627464726474, 0.571965
2013 test 8: 0.6649447967845, 0.59699625
2013 test 9: 0.6958016317351738, 0.5932416
2013 test 10: 0.716803627743739, 0.5744681
2013 test 11: 0.6847169017127817, 0.571965
2013 test 12: 0.6757097792565748, 0.57571965
2013 test 13: 0.6704876515011913, 0.58948684
2013 test 14: 0.6747358941446258, 0.57947433
2013 test 15: 0.6888411901797983, 0.5707134
2013 test 16: 0.696658966883327, 0.57822275
2013 test 17: 0.7088442274109368, 0.5732165
2013 test 18: 0.6887200362094502, 0.56821024
2013 test 19: 0.6686023264769022, 0.59574467
2013 test 20: 0.6789763135478851, 0.5744681
2013 test 21: 0.6891438883819031, 0.58948684
2013 test 22: 0.6656792568175753, 0.5932416
2013 test 23: 0.7191883902437286, 0.56570715
2013 test 24: 0.7021865324584653, 0.57947433
2013 test 25: 0.6646818614498397, 0.5932416
2013 test 26: 0.7037335497202428, 0.5707134
2013 test 27: 0.679863176363356, 0.58322906
2013 test 28: 0.6670697122364677, 0.5844806
2013 test 29: 0.6565590655531394, 0.6245307
2013 test 30: 0.6605526451510989, 0.59699625
2013 test 31: 0.664327914028129, 0.59199
2013 test 32: 0.7708975492495209, 0.5732165
2013 test 33: 0.7037518550321292, 0.5807259
2013 test 34: 0.6801418642582225, 0.5844806
2013 test 35: 0.6801352901885447, 0.57822275
2013 test 36: 0.7393349700366079, 0.5669587
2013 test 37: 0.6991174425580101, 0.5732165
2013 test 38: 0.658695179246394, 0.5944931
2013 test 39: 0.6801250381150442, 0.57697123
2013 test 40: 0.6741436280692474, 0.5932416
2013 test 41: 0.7081290562596354, 0.5694618
2013 test 42: 0.6681127343676491, 0.58948684
2013 test 43: 0.6505579773863505, 0.6232791
2013 test 44: 0.6863488806166845, 0.58948684
2013 test 45: 0.6625798106920884, 0.60826033
2013 test 46: 0.6917054489795794, 0.57697123
2013 test 47: 0.6931311032724321, 0.571965
2013 test 48: 0.6602807475605954, 0.620776
2013 test 49: 0.7194189026168499, 0.5732165
2013 averages 49: 0.7308253359794616, 0.5861576974391938
